first_cate_name_src,first_cate_name_dst,pair_count,order_count,median_lag_ms,ccr,lift_smoothed,median_lag_min
购物,滑雪景区,36,0,42497.0,0.0,0.8620053190346073,0.7082833333333334
人文街区,餐饮,45,0,58219.0,0.0,0.860570106132566,0.9703166666666667
酒店,鲜花绿植,124,0,64873.5,0.0,0.850203417383649,1.081225
数码家电,医药健康,70,0,77159.0,0.0,0.845376624453357,1.2859833333333333
自然景观,餐饮,563,0,49305.0,0.0,0.8421598354703048,0.82175
美食,医药健康,3060,0,142139.0,0.0,0.8416417726676254,2.3689833333333334
酒店,未知品类,8139,7209,110421.0,0.8857353483228898,0.8415969622713837,1.84035
餐饮,游玩,71,0,83336.0,0.0,0.8414788303858773,1.3889333333333334
其他,超市便利,21,0,59525.0,0.0,0.8359943595696445,0.9920833333333333
滑雪景区,丽人,28,0,134300.5,0.0,0.8322004186147163,2.2383416666666665
地标建筑,餐饮,74,0,45036.0,0.0,0.8312907331052745,0.7506
酒水茶饮,食材,127,0,73808.0,0.0,0.830755149579969,1.2301333333333333
数码家电,宠物,21,0,42188.0,0.0,0.8262802225176995,0.7031333333333334
主题乐园,购物,48,0,125234.5,0.0,0.8242864504597514,2.087241666666667
K歌,旅游,47,0,153059.0,0.0,0.8198179899524681,2.5509833333333334
酒水茶饮,购物,114,0,43752.5,0.0,0.813610262917601,0.7292083333333333
鲜花绿植,食材,66,0,62560.0,0.0,0.8128984929386507,1.0426666666666666
医药健康,数码家电,80,0,189650.5,0.0,0.809487530907238,3.1608416666666668
亲子,酒店,136,0,64123.5,0.0,0.8079479101916653,1.068725
其他,餐饮,40,0,65783.5,0.0,0.8042192045847552,1.0963916666666667
滑雪景区,购物,24,0,48552.5,0.0,0.7975621047694523,0.8092083333333333
餐饮,宠物,971,0,38699.0,0.0,0.797449551317913,0.6449833333333334
酒店,美食,5796,0,68953.0,0.0,0.7954641232930357,1.1492166666666668
公园,餐饮,197,0,50547.0,0.0,0.793100742990339,0.84245
医药健康,美食,3721,0,133950.0,0.0,0.7917629055913848,2.2325
养车/用车,医药健康,23,0,88375.0,0.0,0.7887595669398507,1.4729166666666667
服饰鞋帽,未知品类,671,654,162042.0,0.9746646795827124,0.7869450925476745,2.7007
未知品类,休闲娱乐,5157,0,148063.0,0.0,0.7850392654968961,2.4677166666666666
酒水茶饮,生活服务,38,0,53260.0,0.0,0.7735349337830113,0.8876666666666667
购物,医药健康,225,0,27511.0,0.0,0.7581029564807925,0.4585166666666667
餐饮,教育培训,723,0,64620.0,0.0,0.7509005832366991,1.077
展览馆,餐饮,269,0,57596.0,0.0,0.7500882563435746,0.9599333333333333
未知品类,运动健身,1105,0,138463.0,0.0,0.7479759386642659,2.307716666666667
医药健康,丽人,277,0,71693.0,0.0,0.7416756887865222,1.1948833333333333
未知品类,电影演出赛事,189,0,391733.0,0.0,0.7401545361169586,6.528883333333333
酒店,亲子,136,0,52142.5,0.0,0.7381772793152226,0.8690416666666667
生活服务,超市便利,515,0,51059.0,0.0,0.7378103013761743,0.8509833333333333
鲜花绿植,酒水茶饮,25,0,57870.0,0.0,0.7293537430710335,0.9645
旅游,生活服务,56,0,96422.5,0.0,0.7253569955686318,1.6070416666666667
K歌,鲜花绿植,20,0,53654.0,0.0,0.7187207251456765,0.8942333333333333
鲜花绿植,休闲娱乐,133,0,70176.0,0.0,0.7166650502308604,1.1696
休闲娱乐,鲜花绿植,147,0,58814.0,0.0,0.71591306150023,0.9802333333333333
休闲食品,日用百货,173,0,60222.0,0.0,0.7116204538380833,1.0037
超市便利,饮品,6876,0,72377.5,0.0,0.7108154742545257,1.2062916666666668
甜点,食材,721,0,106383.0,0.0,0.7092017410221737,1.77305
水上项目/水上体验,餐饮,102,0,74611.0,0.0,0.7032883288009629,1.2435166666666666
未知品类,K歌,635,0,265810.0,0.0,0.7015494989390498,4.430166666666667
未知品类,丽人,2040,0,201266.5,0.0,0.6909777614132194,3.3544416666666668
休闲娱乐,医药健康,482,0,69415.0,0.0,0.6882077670586061,1.1569166666666666
未知品类,服饰鞋帽,297,0,126410.0,0.0,0.6869407806128106,2.1068333333333333
电影演出赛事,未知品类,331,276,173720.0,0.8338368580060423,0.686295955710961,2.8953333333333333
滑雪景区,餐饮,262,0,59404.5,0.0,0.6858963539033323,0.990075
食材,鲜花绿植,63,0,43565.0,0.0,0.6779533695962832,0.7260833333333333
超市便利,生活服务,441,0,61874.0,0.0,0.6710017696075266,1.0312333333333332
餐饮,地标建筑,79,0,48508.0,0.0,0.6709465757229587,0.8084666666666667
未知品类,亲子,631,0,140848.0,0.0,0.6699007872468701,2.3474666666666666
鲜花绿植,医药健康,47,0,96360.0,0.0,0.6647871679937343,1.606
旅游,K歌,48,0,185094.0,0.0,0.6518712822207534,3.0849
未知品类,购物,1725,0,201375.0,0.0,0.6496155720964544,3.35625
动物园类,餐饮,273,0,74069.0,0.0,0.649193840647016,1.2344833333333334
餐饮,鲜花绿植,733,0,58087.0,0.0,0.6481064653759013,0.9681166666666666
未知品类,人文街区,31,0,79054.0,0.0,0.6459829507829276,1.3175666666666668
食材,医药健康,203,0,91901.0,0.0,0.6365373407393908,1.5316833333333333
丽人,鲜花绿植,57,0,46670.0,0.0,0.6365278416982179,0.7778333333333334
K歌,酒水茶饮,30,0,41312.5,0.0,0.6329944664613261,0.6885416666666667
酒水茶饮,鲜花绿植,24,0,44447.5,0.0,0.6287950113519851,0.7407916666666666
日用百货,酒水茶饮,76,0,55747.0,0.0,0.6271872958884138,0.9291166666666667
未知品类,养车/用车,176,0,169788.0,0.0,0.6257866550278871,2.8298
未知品类,医疗健康,295,0,183024.0,0.0,0.6255952292008973,3.0504
丽人,服饰鞋帽,32,0,68977.0,0.0,0.6239362944873482,1.1496166666666667
未知品类,生活服务,586,0,266199.5,0.0,0.6193704532544229,4.436658333333333
购物,美妆日化,121,0,67234.0,0.0,0.6190442161100935,1.1205666666666667
医药健康,养车/用车,21,0,80685.0,0.0,0.6129483696583491,1.34475
休闲食品,服饰鞋帽,28,0,103016.0,0.0,0.612921262640896,1.7169333333333334
植物园,餐饮,56,0,72717.0,0.0,0.6108610579162996,1.21195
温泉景区,丽人,30,0,185826.5,0.0,0.6067521828567293,3.0971083333333334
购物,展览馆,26,0,98773.0,0.0,0.6050039192067357,1.6462166666666667
食材,甜点,714,0,88981.5,0.0,0.6013690138424872,1.483025
其他旅游,餐饮,209,0,58687.0,0.0,0.6009401444623098,0.9781166666666666
休闲娱乐,未知品类,8164,5799,205895.0,0.7103135717785399,0.6003737296979751,3.431583333333333
购物,旅游,104,0,66376.0,0.0,0.5967198912212437,1.1062666666666667
酒水茶饮,日用百货,70,0,54330.5,0.0,0.595328687310299,0.9055083333333334
主题乐园,餐饮,430,0,67516.5,0.0,0.5927036404943842,1.125275
人文古迹,丽人,23,0,157020.0,0.0,0.5925119767649725,2.617
水果,酒水茶饮,146,0,105289.0,0.0,0.5867552911450001,1.7548166666666667
餐饮,人文街区,43,0,51173.0,0.0,0.5861488422740675,0.8528833333333333
美食,鲜花绿植,626,0,69725.5,0.0,0.5852718352272599,1.1620916666666667
宠物,酒店,93,0,51222.0,0.0,0.5841383062952542,0.8537
美妆日化,结婚,25,0,203557.0,0.0,0.5822847217255821,3.3926166666666666
鲜花绿植,美食,612,0,59160.0,0.0,0.5814768915006953,0.986
休闲食品,数码家电,49,0,105995.0,0.0,0.5813673276019633,1.7665833333333334
鲜花绿植,休闲食品,46,0,85370.5,0.0,0.581286111628097,1.4228416666666666
鲜花绿植,饮品,229,0,67066.0,0.0,0.5806281096381516,1.1177666666666666
酒水茶饮,K歌,27,0,96616.0,0.0,0.580580141277383,1.6102666666666667
运动健身,未知品类,1770,1200,167297.0,0.6779661016949152,0.5791908964406338,2.7882833333333332
日用百货,休闲食品,160,0,52551.5,0.0,0.5781754196977009,0.8758583333333333
休闲娱乐,美食,5900,0,60358.0,0.0,0.5758755614046958,1.0059666666666667
温泉景区,餐饮,322,0,61616.0,0.0,0.5745462437193886,1.0269333333333333
饮品,鲜花绿植,219,0,111182.0,0.0,0.573944589998818,1.8530333333333333
丽人,温泉景区,39,0,101123.0,0.0,0.572823966198777,1.6853833333333332
美食,酒店,3655,0,108687.0,0.0,0.5721832008368691,1.81145
鲜花绿植,丽人,47,0,36523.0,0.0,0.5710362628919143,0.6087166666666667
亲子,医药健康,54,0,80852.5,0.0,0.5698499589029552,1.3475416666666666
自然景观,购物,30,0,136227.0,0.0,0.566237817441026,2.27045
餐饮,旅游,1280,0,38431.0,0.0,0.5644620605992191,0.6405166666666666
饮品,医药健康,732,0,154141.0,0.0,0.5632810343167549,2.5690166666666667
休闲食品,母婴玩具,21,0,103498.0,0.0,0.5626143632759619,1.7249666666666668
丽人,滑雪景区,24,0,95733.0,0.0,0.5612957557877998,1.59555
医药健康,休闲娱乐,459,0,97420.0,0.0,0.5517166056549464,1.6236666666666666
医药健康,鲜花绿植,51,0,90646.0,0.0,0.5482992634178727,1.5107666666666666
购物,未知品类,3164,2335,255801.0,0.7379898862199747,0.5478813512846011,4.26335
酒店,宠物,85,0,62538.0,0.0,0.5434979916692554,1.0423
自然景观,丽人,32,0,257306.0,0.0,0.5421962970771742,4.288433333333334
医药健康,购物,180,0,43081.0,0.0,0.5368369405863405,0.7180166666666666
养车/用车,超市便利,107,0,49100.0,0.0,0.5367859145869299,0.8183333333333334
K歌,饮品,290,0,94314.5,0.0,0.5347324769601963,1.5719083333333332
饮品,酒水茶饮,342,0,93570.5,0.0,0.5338739764215652,1.5595083333333333
酒水茶饮,医药健康,71,0,86045.0,0.0,0.5334275520164162,1.4340833333333334
养车/用车,未知品类,313,230,238305.0,0.7348242811501597,0.5325447393533832,3.97175
运动健身,医药健康,83,0,80787.0,0.0,0.5323403665440503,1.34645
结婚,日用百货,24,0,43839.0,0.0,0.5316333837905983,0.73065
休闲娱乐,酒水茶饮,183,0,48421.0,0.0,0.5310234984554283,0.8070166666666667
购物,食材,178,0,58713.0,0.0,0.5260086757983874,0.97855
丽人,旅游,95,0,68139.0,0.0,0.525770211879848,1.13565
K歌,未知品类,1008,792,250097.5,0.7857142857142857,0.5249270597196999,4.168291666666667
医药健康,食材,191,0,104076.0,0.0,0.5224076656983376,1.7346
食材,数码家电,51,0,90587.0,0.0,0.5220763485783411,1.5097833333333333
养车/用车,美食,229,0,72049.0,0.0,0.5177162886859311,1.2008166666666666
丽人,美食,2336,0,67143.5,0.0,0.5174311695704229,1.1190583333333333
休闲食品,美妆日化,93,0,56227.0,0.0,0.513823072107424,0.9371166666666667
美食,宠物,583,0,122694.0,0.0,0.5065118271220522,2.0449
宠物,美食,676,0,86817.0,0.0,0.5062233041944454,1.44695
度假景区,餐饮,77,0,100809.0,0.0,0.5059045487563321,1.68015
亲子,日用百货,42,0,59871.0,0.0,0.5042220131186812,0.99785
饮品,食材,744,0,121619.5,0.0,0.5015307341531381,2.0269916666666665
丽人,展览馆,22,0,102972.5,0.0,0.4966675521103746,1.7162083333333333
医药健康,饮品,876,0,147101.5,0.0,0.4964969800935081,2.4516916666666666
餐饮,自然景观,482,0,46615.5,0.0,0.4962567461250046,0.776925
未知品类,教育培训,314,0,115647.0,0.0,0.4950741743222307,1.92745
未知品类,家居,52,0,182513.0,0.0,0.4933036622710107,3.0418833333333333
甜点,酒水茶饮,216,0,89146.0,0.0,0.4928283489724253,1.4857666666666667
丽人,饮品,832,0,73914.0,0.0,0.4908367946728045,1.2319
未知品类,人文古迹,218,0,100529.5,0.0,0.4904972088877138,1.6754916666666666
服饰鞋帽,丽人,24,0,191635.5,0.0,0.4873075889912155,3.193925
丽人,未知品类,2918,2191,218905.0,0.7508567511994517,0.4869567911495117,3.648416666666667
服饰鞋帽,休闲食品,23,0,77974.0,0.0,0.4863445411476668,1.2995666666666668
餐饮,人文古迹,328,0,60868.5,0.0,0.4862644060836422,1.014475
食材,母婴玩具,21,0,138339.0,0.0,0.48580376231392425,2.30565
餐饮,展览馆,278,0,81636.5,0.0,0.4847335038079692,1.3606083333333334
非标住宿,未知品类,248,164,142244.5,0.6612903225806451,0.4845268172993484,2.3707416666666665
未知品类,展览馆,183,0,118131.0,0.0,0.484431639880831,1.96885
餐饮,水上项目/水上体验,101,0,39702.0,0.0,0.48264765154279,0.6617
餐饮,休闲食品,2077,0,29159.0,0.0,0.4826367677454742,0.4859833333333333
医药健康,酒水茶饮,75,0,155595.0,0.0,0.47810717041418804,2.59325
酒水茶饮,水果,133,0,90262.0,0.0,0.4779902606657346,1.5043666666666666
酒店,饮品,1307,0,90384.0,0.0,0.47766484162364853,1.5064
酒店,购物,248,0,96531.0,0.0,0.4763889500233478,1.60885
酒店,超市便利,1563,0,89052.0,0.0,0.47387893965505745,1.4842
教育培训,日用百货,26,0,45897.0,0.0,0.4736933954909971,0.76495
购物,酒店,247,0,100299.0,0.0,0.47351789355138524,1.67165
旅游,餐饮,1275,0,136197.0,0.0,0.47348815536063654,2.26995
未知品类,动物园类,171,0,76395.0,0.0,0.47251275354171324,1.27325
生活服务,未知品类,967,766,266620.0,0.7921406411582212,0.4723016527508193,4.443666666666667
酒水茶饮,美妆日化,41,0,56767.0,0.0,0.4706893002298677,0.9461166666666667
结婚,医药健康,24,0,43935.5,0.0,0.469739120068841,0.7322583333333333
主题乐园,丽人,30,0,114399.5,0.0,0.46908247151383853,1.9066583333333333
亲子,未知品类,871,533,155319.0,0.6119402985074627,0.4662376804091964,2.58865
医疗健康,未知品类,511,403,226712.0,0.7886497064579256,0.4644594313446525,3.7785333333333333
食材,日用百货,129,0,66407.0,0.0,0.4590844523923058,1.1067833333333332
休闲娱乐,饮品,1764,0,79676.0,0.0,0.4584014465178972,1.3279333333333334
美妆日化,休闲食品,103,0,55067.0,0.0,0.45783468873556216,0.9177833333333333
酒店,美妆日化,149,0,116232.0,0.0,0.454590179125664,1.9372
日用百货,食材,128,0,48992.0,0.0,0.45445709236579906,0.8165333333333333
运动健身,饮品,392,0,66910.0,0.0,0.45397453694343576,1.1151666666666666
旅游,购物,99,0,119070.0,0.0,0.4539209227328091,1.9845
医药健康,运动健身,84,0,120146.5,0.0,0.4530014669967646,2.0024416666666665
超市便利,养车/用车,88,0,86366.0,0.0,0.4527224711619504,1.4394333333333333
运动健身,美食,1038,0,60834.0,0.0,0.45097893411549245,1.0139
餐饮,食材,1970,0,45054.0,0.0,0.4490874429416213,0.7509
丽人,自然景观,34,0,54499.5,0.0,0.4469577314606555,0.908325
生活服务,美食,689,0,72298.0,0.0,0.4468180831315635,1.2049666666666667
酒水茶饮,休闲娱乐,155,0,46733.0,0.0,0.4463109912558925,0.7788833333333334
未知品类,自然景观,284,0,117271.5,0.0,0.44373122983324376,1.954525
美食,数码家电,500,0,72520.0,0.0,0.4432396834075438,1.2086666666666666
餐饮,动物园类,243,0,72425.0,0.0,0.44234291119745933,1.2070833333333333
未知品类,主题乐园,291,0,108399.0,0.0,0.44168669185723747,1.80665
食材,饮品,770,0,107068.5,0.0,0.4385074001137408,1.784475
日用百货,结婚,23,0,76566.0,0.0,0.43846171840420334,1.2761
休闲食品,餐饮,1545,0,42482.0,0.0,0.43612102411712167,0.7080333333333333
食材,餐饮,1786,0,53997.0,0.0,0.4352834396500485,0.89995
K歌,美食,628,0,94172.0,0.0,0.43430615330093614,1.5695333333333332
丽人,主题乐园,34,0,109159.5,0.0,0.4342329561877542,1.819325
K歌,医药健康,42,0,112877.5,0.0,0.4334941066754685,1.8812916666666666
宠物,食材,44,0,78641.0,0.0,0.4303833973157254,1.3106833333333334
医药健康,餐饮,1770,0,113678.5,0.0,0.4293985984864185,1.8946416666666666
生活服务,美妆日化,29,0,116426.0,0.0,0.42905641376223164,1.9404333333333332
水果,医药健康,216,0,143710.5,0.0,0.4276376517724533,2.395175
未知品类,结婚,237,0,166018.0,0.0,0.4261420118075827,2.766966666666667
未知品类,非标住宿,123,0,108615.0,0.0,0.425429018427613,1.81025
宠物,旅游,22,0,100538.5,0.0,0.42541438514718605,1.6756416666666667
医药健康,结婚,29,0,153585.0,0.0,0.4232985996449165,2.55975
食材,购物,141,0,49227.0,0.0,0.42311428983723165,0.82045
甜点,医药健康,376,0,178481.0,0.0,0.4227209973212446,2.974683333333333
酒水茶饮,饮品,312,0,67317.5,0.0,0.4226842986148223,1.1219583333333334
宠物,饮品,211,0,102634.0,0.0,0.4218786641037101,1.7105666666666666
医药健康,甜点,502,0,169057.5,0.0,0.4211118468535753,2.817625
医疗健康,美食,348,0,67165.5,0.0,0.42018524165853094,1.119425
餐饮,其他旅游,213,0,94511.0,0.0,0.4195956575594044,1.5751833333333334
美食,休闲娱乐,3946,0,88286.5,0.0,0.41908403426138113,1.4714416666666668
数码家电,食材,39,0,68113.0,0.0,0.4172266133911461,1.1352166666666668
未知品类,植物园,33,0,166326.0,0.0,0.41687381329070533,2.7721
医药健康,水果,274,0,199436.5,0.0,0.41123700082490067,3.323941666666667
餐饮,医药健康,1575,0,69683.0,0.0,0.4099023191906478,1.1613833333333334
未知品类,旅游,612,0,268014.0,0.0,0.4093190374807591,4.4669
酒水茶饮,甜点,202,0,80016.0,0.0,0.40539675883518217,1.3336
餐饮,植物园,49,0,75745.0,0.0,0.4045571299932102,1.2624166666666667
未知品类,滑雪景区,146,0,125133.0,0.0,0.4023887314061856,2.08555
数码家电,美食,492,0,65836.0,0.0,0.40204012611618745,1.0972666666666666
美妆日化,购物,84,0,73481.5,0.0,0.4001466759648308,1.2246916666666667
休闲娱乐,服饰鞋帽,47,0,76353.0,0.0,0.4000153956165548,1.27255
美食,生活服务,541,0,124363.0,0.0,0.39896575224086644,2.0727166666666665
餐饮,公园,157,0,115840.0,0.0,0.39846250309980596,1.9306666666666668
食材,美妆日化,82,0,96844.0,0.0,0.3917544142666592,1.6140666666666668
养车/用车,饮品,64,0,76237.5,0.0,0.38938174362169753,1.270625
水果,餐饮,2528,0,65256.5,0.0,0.3890620813732521,1.0876083333333333
美食,丽人,1645,0,109352.0,0.0,0.38875397631271674,1.8225333333333333
餐饮,滑雪景区,214,0,50231.5,0.0,0.38837484479348183,0.8371916666666667
美食,养车/用车,156,0,81708.5,0.0,0.38723680787190945,1.3618083333333333
数码家电,酒店,56,0,137576.5,0.0,0.38630622360255473,2.2929416666666667
购物,主题乐园,29,0,83053.0,0.0,0.38621795817731513,1.3842166666666667
丽人,人文古迹,20,0,134458.0,0.0,0.38577581248202475,2.2409666666666666
饮品,丽人,583,0,181567.0,0.0,0.3854917266488327,3.026116666666667
饮品,酒店,879,0,138691.0,0.0,0.38491850405972805,2.311516666666667
医药健康,亲子,45,0,176163.0,0.0,0.3842372132123649,2.93605
食材,宠物,38,0,126964.5,0.0,0.38385845925086914,2.116075
餐饮,主题乐园,383,0,67401.0,0.0,0.3833070828803996,1.12335
饮品,数码家电,154,0,153257.5,0.0,0.38325674748734423,2.554291666666667
美妆日化,酒水茶饮,37,0,66032.0,0.0,0.3794300573290006,1.1005333333333334
甜点,数码家电,103,0,69637.0,0.0,0.375217224803809,1.1606166666666666
饮品,电影演出赛事,48,0,184721.0,0.0,0.3721740027658046,3.078683333333333
教育培训,医药健康,23,0,113453.0,0.0,0.3720397059991108,1.8908833333333332
超市便利,酒店,1140,0,112113.0,0.0,0.36828126487033697,1.86855
休闲食品,鲜花绿植,29,0,96086.0,0.0,0.3680366303696374,1.6014333333333333
丽人,甜点,418,0,96665.5,0.0,0.36510567989439646,1.6110916666666666
医药健康,休闲食品,130,0,146978.0,0.0,0.36333746439880615,2.4496333333333333
教育培训,未知品类,452,277,143219.5,0.6128318584070797,0.3623842428771312,2.386991666666667
旅游,宠物,23,0,179600.0,0.0,0.3598558797781947,2.993333333333333
餐饮,水果,2859,0,63921.0,0.0,0.35814714840571593,1.06535
饮品,K歌,165,0,207274.0,0.0,0.3570182693010106,3.4545666666666666
休闲娱乐,日用百货,220,0,68706.5,0.0,0.35638566526419097,1.1451083333333334
美食,医疗健康,238,0,90320.0,0.0,0.35238999205426336,1.5053333333333334
数码家电,休闲食品,32,0,67847.5,0.0,0.35087831143899556,1.1307916666666666
甜点,日用百货,273,0,149903.0,0.0,0.3477110943129182,2.4983833333333334
丽人,超市便利,710,0,69871.0,0.0,0.3475976547684312,1.1645166666666666
餐饮,度假景区,68,0,104431.5,0.0,0.34733024504461935,1.740525
饮品,宠物,142,0,220923.0,0.0,0.3466330610413726,3.68205
人文古迹,未知品类,232,166,117983.5,0.7155172413793104,0.34558414148686983,1.9663916666666668
饮品,休闲娱乐,1161,0,125851.0,0.0,0.3448238678132183,2.0975166666666665
购物,自然景观,25,0,121076.0,0.0,0.3445309404692875,2.017933333333333
未知品类,水上项目/水上体验,47,0,309215.0,0.0,0.3441811691847182,5.153583333333334
电影演出赛事,饮品,46,0,362680.5,0.0,0.3431681645515014,6.044675
水果,数码家电,53,0,74864.0,0.0,0.34241037824619786,1.2477333333333334
酒水茶饮,酒店,80,0,205388.0,0.0,0.34158038924203926,3.4231333333333334
甜点,母婴玩具,42,0,215970.0,0.0,0.3412128678642815,3.5995
美食,K歌,442,0,107838.0,0.0,0.34090147255344744,1.7973
酒店,酒水茶饮,83,0,117801.0,0.0,0.34087053740431994,1.96335
动物园类,未知品类,216,159,106336.5,0.7361111111111112,0.3398777544428886,1.772275
展览馆,未知品类,183,133,100391.0,0.726775956284153,0.3379135472506216,1.6731833333333332
丽人,日用百货,91,0,100925.0,0.0,0.33659419459718953,1.6820833333333334
教育培训,美食,316,0,64949.5,0.0,0.33656419179888114,1.0824916666666666
休闲食品,医药健康,92,0,101746.5,0.0,0.3360675717394456,1.695775
日用百货,亲子,30,0,80938.5,0.0,0.33527266674157197,1.348975
休闲娱乐,数码家电,72,0,71610.0,0.0,0.3346819235791626,1.1935
未知品类,公园,86,0,141361.0,0.0,0.33247995498510036,2.3560166666666666
甜点,宠物,93,0,233567.0,0.0,0.33247049858236305,3.8927833333333335
餐饮,酒水茶饮,626,0,74854.5,0.0,0.33030502503251985,1.247575
未知品类,其他旅游,110,0,132588.5,0.0,0.3298040868505701,2.209808333333333
酒店,服饰鞋帽,27,0,148790.0,0.0,0.3281011580278198,2.479833333333333
甜点,服饰鞋帽,49,0,75478.0,0.0,0.3279030867211769,1.2579666666666667
数码家电,饮品,150,0,84975.0,0.0,0.32771601425526664,1.41625
滑雪景区,未知品类,189,137,121192.0,0.7248677248677249,0.3275635168164046,2.0198666666666667
甜点,美妆日化,192,0,193042.0,0.0,0.3273496400712603,3.2173666666666665
主题乐园,未知品类,359,255,156285.0,0.7103064066852368,0.3272668405910501,2.60475
家居,未知品类,76,54,211422.5,0.7105263157894737,0.32622185488718264,3.5237083333333334
家居,美食,57,0,62171.0,0.0,0.3261278320644298,1.0361833333333332
美食,运动健身,690,0,107658.0,0.0,0.32601268282994145,1.7943
饮品,运动健身,246,0,210187.0,0.0,0.3256946336501333,3.5031166666666667
酒店,甜点,596,0,120546.0,0.0,0.3224054093465923,2.0091
水果,美妆日化,107,0,87055.0,0.0,0.3219452679746453,1.4509166666666666
休闲食品,宠物,27,0,89362.0,0.0,0.3191644278447645,1.4893666666666667
购物,休闲食品,105,0,71264.0,0.0,0.3175238228614273,1.1877333333333333
食材,生活服务,37,0,237909.0,0.0,0.31743125939387407,3.96515
宠物,甜点,106,0,77660.5,0.0,0.31488207250850114,1.2943416666666667
医药健康,K歌,35,0,120864.0,0.0,0.31293337651950315,2.0144
自然景观,未知品类,315,233,139695.0,0.7396825396825397,0.3119188939492599,2.32825
酒店,水果,320,0,141044.5,0.0,0.30964426174562343,2.3507416666666665
美食,母婴玩具,158,0,181860.0,0.0,0.30938948685904616,3.031
生活服务,饮品,177,0,127686.0,0.0,0.30676081882298506,2.1281
服饰鞋帽,休闲娱乐,34,0,60490.5,0.0,0.30670452734403847,1.008175
服饰鞋帽,甜点,49,0,127483.0,0.0,0.3058393746837502,2.1247166666666666
美食,美妆日化,734,0,172189.0,0.0,0.3056985510547235,2.8698166666666665
饮品,服饰鞋帽,67,0,246942.0,0.0,0.30562797017406723,4.1157
未知品类,地标建筑,23,0,307557.0,0.0,0.30501769727582584,5.12595
餐饮,温泉景区,263,0,49895.0,0.0,0.3041767383229643,0.8315833333333333
亲子,饮品,160,0,126573.0,0.0,0.30405527235818186,2.10955
美食,服饰鞋帽,188,0,125422.5,0.0,0.303940649517216,2.090375
数码家电,水果,52,0,105512.5,0.0,0.30383587968470877,1.7585416666666667
休闲食品,购物,87,0,77270.0,0.0,0.3036700508591034,1.2878333333333334
美妆日化,酒店,107,0,205126.0,0.0,0.3030493631705829,3.4187666666666665
酒店,数码家电,46,0,110322.0,0.0,0.3029852711529072,1.8387
K歌,甜点,110,0,187697.0,0.0,0.301633107198738,3.1282833333333335
服饰鞋帽,美食,193,0,56445.0,0.0,0.30151882403178554,0.94075
生活服务,甜点,117,0,154420.0,0.0,0.30072833491708545,2.5736666666666665
美食,日用百货,964,0,140861.5,0.0,0.30029408704137805,2.3476916666666665
美妆日化,水果,125,0,105789.0,0.0,0.2990656297889567,1.76315
旅游,丽人,72,0,199855.0,0.0,0.29806329030656914,3.3309166666666665
医药健康,教育培训,23,0,72611.0,0.0,0.29724813743348044,1.2101833333333334
饮品,养车/用车,42,0,156505.5,0.0,0.2964166781242005,2.608425
饮品,生活服务,143,0,214474.0,0.0,0.2962484070211675,3.5745666666666667
母婴玩具,甜点,44,0,246421.5,0.0,0.29460555582454045,4.107025
休闲娱乐,超市便利,1361,0,70351.0,0.0,0.29349013241928446,1.1725166666666667
超市便利,餐饮,6628,0,89139.0,0.0,0.29344783646543254,1.48565
结婚,美食,227,0,62524.0,0.0,0.29341489942644733,1.0420666666666667
养车/用车,甜点,32,0,106792.5,0.0,0.2923402574563295,1.779875
饮品,日用百货,335,0,142362.0,0.0,0.292224043749483,2.3727
餐饮,超市便利,7411,0,77164.0,0.0,0.2915436124067712,1.2860666666666667
非标住宿,餐饮,98,0,215583.0,0.0,0.2914167350323756,3.59305
饮品,美妆日化,249,0,241768.0,0.0,0.2906051130265404,4.029466666666667
水果,日用百货,129,0,116980.0,0.0,0.2899446296671056,1.9496666666666667
生活服务,食材,34,0,71989.0,0.0,0.28989399871139665,1.1998166666666668
甜点,酒店,453,0,161817.0,0.0,0.2897565661222872,2.69695
医疗健康,甜点,60,0,76143.5,0.0,0.2890386329478899,1.2690583333333334
结婚,未知品类,295,169,208138.0,0.5728813559322034,0.2870129450386318,3.4689666666666668
数码家电,丽人,27,0,151904.0,0.0,0.2863722805564,2.5317333333333334
酒水茶饮,餐饮,494,0,85191.5,0.0,0.2862872589064483,1.4198583333333332
酒店,日用百货,125,0,220750.0,0.0,0.28570165844942297,3.6791666666666667
其他,未知品类,21,11,647202.0,0.5238095238095238,0.285267596048532,10.7867
服饰鞋帽,酒店,21,0,462972.0,0.0,0.2841644528260316,7.7162
服饰鞋帽,水果,25,0,217006.0,0.0,0.2840709055944486,3.6167666666666665
宠物,水果,53,0,84605.0,0.0,0.2838493685535738,1.4100833333333334
教育培训,饮品,99,0,51973.0,0.0,0.2825575274048472,0.8662166666666666
其他旅游,未知品类,148,91,239235.0,0.6148648648648649,0.2818625451673161,3.98725
母婴玩具,休闲娱乐,29,0,44726.0,0.0,0.28137040997115664,0.7454333333333333
日用百货,水果,144,0,100270.5,0.0,0.2807516739808815,1.671175
美妆日化,食材,64,0,114726.0,0.0,0.28071016471111204,1.9121
运动健身,超市便利,291,0,59319.0,0.0,0.2798574820326386,0.98865
水果,宠物,44,0,167949.5,0.0,0.2797315854131881,2.799158333333333
日用百货,甜点,257,0,130877.0,0.0,0.27966881553359646,2.1812833333333335
数码家电,甜点,86,0,69752.5,0.0,0.27922379532801506,1.1625416666666666
